Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
1430516826029,7571,Login POST,200,OK,Thread Group 1-29,text,true,47812,70,70,2931
1430516829685,3938,Load random friend,200,OK,Thread Group 1-3,text,true,1835,70,70,3938
1430516829786,3873,Load random friend,200,OK,Thread Group 1-6,text,true,1841,70,70,3872
1430516829854,3822,Load random friend,200,OK,Thread Group 1-8,text,true,1829,70,70,3822
1430516830156,3526,Load random friend,200,OK,Thread Group 1-9,text,true,1818,70,70,3526
1430516830204,3509,Login Page,200,OK,Thread Group 1-52,text,true,2375,70,70,3508
1430516830337,3407,Load random friend,200,OK,Thread Group 1-12,text,true,1829,70,70,3407
1430516830435,3338,Load random friend,200,OK,Thread Group 1-13,text,true,1836,70,70,3338
1430516830539,3285,Load random friend,200,OK,Thread Group 1-11,text,true,1837,70,70,3285
1430516830453,3387,Load random friend,200,OK,Thread Group 1-2,text,true,1827,70,70,3387
1430516826115,7731,Login POST,200,OK,Thread Group 1-26,text,true,47872,70,70,3007
1430516830924,2943,Login Page,200,OK,Thread Group 1-62,text,true,2375,70,70,2943
1430516830901,2971,Load random friend,200,OK,Thread Group 1-10,text,true,1833,70,70,2971
1430516831023,2881,Load random friend,200,OK,Thread Group 1-20,text,true,1833,70,70,2881
1430516831060,2868,Load random friend,200,OK,Thread Group 1-14,text,true,1831,70,70,2868
1430516831133,2837,Load random friend,200,OK,Thread Group 1-16,text,true,1832,70,70,2837
1430516831175,2809,Login Page,200,OK,Thread Group 1-60,text,true,2375,70,70,2809
1430516831220,2784,Load random friend,200,OK,Thread Group 1-17,text,true,1830,70,70,2784
1430516831647,2395,Load random friend,200,OK,Thread Group 1-21,text,true,1832,70,70,2395
1430516831774,2297,Load random friend,200,OK,Thread Group 1-19,text,true,1837,70,70,2296
1430516831834,2269,Load random friend,200,OK,Thread Group 1-18,text,true,1833,70,70,2269
1430516831855,2292,Load random friend,200,OK,Thread Group 1-15,text,true,1834,70,70,2292
1430516826187,8044,Login POST,200,OK,Thread Group 1-37,text,true,47937,70,70,3286
1430516831969,2284,Load random friend,200,OK,Thread Group 1-23,text,true,1837,70,70,2284
1430516826221,8133,Login POST,200,OK,Thread Group 1-41,text,true,47789,70,70,3451
1430516832093,2298,Login Page,200,OK,Thread Group 1-54,text,true,2375,70,70,2298
1430516826479,8095,Login POST,200,OK,Thread Group 1-31,text,true,47904,70,70,4565
1430516832501,2098,Load random friend,200,OK,Thread Group 1-24,text,true,1834,70,70,2098
1430516826595,8117,Login POST,200,OK,Thread Group 1-39,text,true,47846,70,70,4635
1430516832562,2176,Load random friend,200,OK,Thread Group 1-25,text,true,1827,70,70,2176
1430516826725,8152,Login POST,200,OK,Thread Group 1-33,text,true,47941,70,70,5298
1430516832589,2336,Login Page,200,OK,Thread Group 1-61,text,true,2375,70,70,2336
1430516832613,2357,Load random friend,200,OK,Thread Group 1-22,text,true,1829,70,70,2357
1430516826759,8228,Login POST,200,OK,Thread Group 1-43,text,true,47803,70,70,5278
1430516832630,2397,Login Page,200,OK,Thread Group 1-59,text,true,2375,70,70,2396
1430516832645,2389,Login Page,200,OK,Thread Group 1-57,text,true,2375,70,70,2389
1430516827057,8001,Login POST,200,OK,Thread Group 1-42,text,true,47755,70,70,5039
1430516832695,2374,Login Page,200,OK,Thread Group 1-56,text,true,2375,70,70,2374
1430516832712,2387,Load random friend,200,OK,Thread Group 1-32,text,true,1839,70,70,2386
1430516832758,2363,Login Page,200,OK,Thread Group 1-65,text,true,2375,70,70,2363
1430516832796,2350,Login Page,200,OK,Thread Group 1-69,text,true,2375,70,70,2350
1430516832812,2336,Login Page,200,OK,Thread Group 1-68,text,true,2375,70,70,2336
1430516832830,2348,Login Page,200,OK,Thread Group 1-64,text,true,2375,70,70,2347
1430516832848,2336,Login Page,200,OK,Thread Group 1-70,text,true,2375,70,70,2336
1430516832894,2315,Login Page,200,OK,Thread Group 1-1,text,true,2375,70,70,2315
1430516832917,2321,Load random friend,200,OK,Thread Group 1-34,text,true,1820,70,70,2321
1430516832943,2297,Login Page,200,OK,Thread Group 1-63,text,true,2375,70,70,2297
1430516832983,2265,Login Page,200,OK,Thread Group 1-7,text,true,2375,70,70,2265
1430516833018,2255,Login Page,200,OK,Thread Group 1-67,text,true,2375,70,70,2254
1430516833065,2218,Login Page,200,OK,Thread Group 1-4,text,true,2375,70,70,2218
1430516833338,1985,Load random friend,200,OK,Thread Group 1-30,text,true,1824,70,70,1985
1430516827453,7956,Login POST,200,OK,Thread Group 1-36,text,true,47834,70,70,5104
1430516833395,2056,Load random friend,200,OK,Thread Group 1-28,text,true,1830,70,70,2056
1430516827477,8079,Login POST,200,OK,Thread Group 1-45,text,true,47924,70,70,5093
1430516833424,2167,Login Page,200,OK,Thread Group 1-66,text,true,2375,70,70,2166
1430516833463,2142,Login Page,200,OK,Thread Group 1-5,text,true,2375,70,70,2142
1430516833583,2065,Load random friend,200,OK,Thread Group 1-27,text,true,1830,70,70,2065
1430516828027,7781,Login POST,200,OK,Thread Group 1-47,text,true,47820,70,70,4703
1430516833610,2233,Load random friend,200,OK,Thread Group 1-29,text,true,1824,70,70,2233
1430516833633,2235,Login Page,200,OK,Thread Group 1-3,text,true,2375,70,70,2235
1430516833669,2216,Login Page,200,OK,Thread Group 1-6,text,true,2375,70,70,2216
1430516833693,2216,Login Page,200,OK,Thread Group 1-8,text,true,2375,70,70,2216
1430516833710,2226,Login Page,200,OK,Thread Group 1-9,text,true,2375,70,70,2226
1430516829138,6877,Login POST,200,OK,Thread Group 1-40,text,true,47984,70,70,4231
1430516833756,2323,Login Page,200,OK,Thread Group 1-12,text,true,2375,70,70,2322
1430516829154,6947,Login POST,200,OK,Thread Group 1-38,text,true,47924,70,70,4225
1430516833793,2327,Login Page,200,OK,Thread Group 1-13,text,true,2375,70,70,2327
1430516833834,2309,Login Page,200,OK,Thread Group 1-11,text,true,2375,70,70,2309
1430516833851,2309,Login Page,200,OK,Thread Group 1-2,text,true,2375,70,70,2309
1430516833877,2309,Load random friend,200,OK,Thread Group 1-26,text,true,1828,70,70,2309
1430516833910,2323,Login Page,200,OK,Thread Group 1-10,text,true,2375,70,70,2323
1430516829477,6775,Login POST,200,OK,Thread Group 1-46,text,true,47906,70,70,3944
1430516833926,2341,Login Page,200,OK,Thread Group 1-20,text,true,2375,70,70,2341
1430516833944,2349,Login Page,200,OK,Thread Group 1-14,text,true,2375,70,70,2348
1430516833980,2344,Login Page,200,OK,Thread Group 1-16,text,true,2375,70,70,2343
1430516834026,2359,Login Page,200,OK,Thread Group 1-17,text,true,2375,70,70,2359
1430516834052,2353,Login Page,200,OK,Thread Group 1-21,text,true,2375,70,70,2353
1430516834081,2344,Login Page,200,OK,Thread Group 1-19,text,true,2375,70,70,2344
1430516834113,2364,Login Page,200,OK,Thread Group 1-18,text,true,2375,70,70,2364
1430516834158,2343,Login Page,200,OK,Thread Group 1-15,text,true,2375,70,70,2343
1430516829707,6797,Login POST,200,OK,Thread Group 1-35,text,true,47872,70,70,3900
1430516830416,6325,Login POST,200,OK,Thread Group 1-44,text,true,47992,70,70,3305
1430516831103,5768,Login POST,200,OK,Thread Group 1-48,text,true,47911,70,70,2820
1430516834242,2659,Load random friend,200,OK,Thread Group 1-37,text,true,1828,70,70,2659
1430516834263,2702,Login Page,200,OK,Thread Group 1-23,text,true,2375,70,70,2701
1430516831117,5862,Login POST,200,OK,Thread Group 1-49,text,true,47826,70,70,2828
1430516834364,2650,Load random friend,200,OK,Thread Group 1-41,text,true,1833,70,70,2650
1430516834585,2506,Load random friend,200,OK,Thread Group 1-31,text,true,1837,70,70,2506
1430516834609,2507,Login Page,200,OK,Thread Group 1-24,text,true,2375,70,70,2507
1430516834722,2465,Load random friend,200,OK,Thread Group 1-39,text,true,1821,70,70,2465
1430516831878,5342,Login POST,200,OK,Thread Group 1-53,text,true,47935,70,70,2285
1430516834748,2484,Login Page,200,OK,Thread Group 1-25,text,true,2375,70,70,2484
1430516831943,5309,Login POST,200,OK,Thread Group 1-51,text,true,47856,70,70,2262
1430516834888,2396,Load random friend,200,OK,Thread Group 1-33,text,true,1836,70,70,2396
1430516834980,2316,Login Page,200,OK,Thread Group 1-22,text,true,2375,70,70,2316
1430516834997,2344,Load random friend,200,OK,Thread Group 1-43,text,true,1825,70,70,2344
1430516835075,2274,Load random friend,200,OK,Thread Group 1-42,text,true,1836,70,70,2274
1430516835110,2268,Login Page,200,OK,Thread Group 1-32,text,true,2375,70,70,2268
1430516835249,2187,Login Page,200,OK,Thread Group 1-34,text,true,2375,70,70,2187
1430516835333,2142,Login Page,200,OK,Thread Group 1-30,text,true,2375,70,70,2142
1430516835420,2083,Load random friend,200,OK,Thread Group 1-36,text,true,1825,70,70,2083
1430516835567,1944,Load random friend,200,OK,Thread Group 1-45,text,true,1829,70,70,1944
1430516835461,2068,Login Page,200,OK,Thread Group 1-28,text,true,2375,70,70,2068
1430516835658,1907,Login Page,200,OK,Thread Group 1-27,text,true,2375,70,70,1907
1430516835853,1733,Login Page,200,OK,Thread Group 1-29,text,true,2375,70,70,1733
1430516835819,1772,Load random friend,200,OK,Thread Group 1-47,text,true,1833,70,70,1772
1430516836025,1662,Load random friend,200,OK,Thread Group 1-40,text,true,1832,70,70,1662
1430516831985,5709,Login POST,200,OK,Thread Group 1-55,text,true,47864,70,70,2250
1430516836114,1646,Load random friend,200,OK,Thread Group 1-38,text,true,1845,70,70,1646
1430516836196,1641,Login Page,200,OK,Thread Group 1-26,text,true,2375,70,70,1641
1430516836262,1635,Load random friend,200,OK,Thread Group 1-46,text,true,1831,70,70,1635
1430516832026,5885,Login POST,200,OK,Thread Group 1-50,text,true,47917,70,70,2238
1430516836537,1480,Load random friend,200,OK,Thread Group 1-35,text,true,1826,70,70,1480
1430516836752,1306,Load random friend,200,OK,Thread Group 1-44,text,true,1830,70,70,1306
1430516836911,1182,Login Page,200,OK,Thread Group 1-37,text,true,2375,70,70,1182
1430516836882,1242,Load random friend,200,OK,Thread Group 1-48,text,true,1826,70,70,1242
1430516836989,1175,Load random friend,200,OK,Thread Group 1-49,text,true,1830,70,70,1175
1430516837024,1190,Login Page,200,OK,Thread Group 1-41,text,true,2375,70,70,1190
1430516832727,5511,Login POST,200,OK,Thread Group 1-58,text,true,47911,70,70,2365
1430516837102,1166,Login Page,200,OK,Thread Group 1-31,text,true,2375,70,70,1166
1430516837197,1109,Login Page,200,OK,Thread Group 1-39,text,true,2375,70,70,1109
1430516837231,1096,Load random friend,200,OK,Thread Group 1-53,text,true,1839,70,70,1096
1430516833894,4627,Login POST,200,OK,Thread Group 1-62,text,true,47936,70,70,2274
1430516833729,4823,Login POST,200,OK,Thread Group 1-52,text,true,47840,70,70,2321
1430516837269,1304,Load random friend,200,OK,Thread Group 1-51,text,true,1827,70,70,1304
1430516837302,1291,Login Page,200,OK,Thread Group 1-33,text,true,2375,70,70,1291
1430516833994,4712,Login POST,200,OK,Thread Group 1-60,text,true,47901,70,70,2358
1430516834401,4516,Login POST,200,OK,Thread Group 1-54,text,true,47862,70,70,2628
1430516837351,1594,Login Page,200,OK,Thread Group 1-43,text,true,2375,70,70,1593
1430516834935,4117,Login POST,200,OK,Thread Group 1-61,text,true,47837,70,70,2325
1430516835058,4168,Login POST,200,OK,Thread Group 1-57,text,true,47824,70,70,2249
1430516835037,4216,Login POST,200,OK,Thread Group 1-59,text,true,47794,70,70,2257
1430516837367,1899,Login Page,200,OK,Thread Group 1-42,text,true,2375,70,70,1899
1430516835091,4288,Login POST,200,OK,Thread Group 1-56,text,true,48003,70,70,2233
1430516835156,4518,Login POST,200,OK,Thread Group 1-69,text,true,47951,70,70,2210
1430516835131,4613,Login POST,200,OK,Thread Group 1-65,text,true,47846,70,70,2236
1430516835188,4786,Login POST,200,OK,Thread Group 1-64,text,true,47835,70,70,2211
1430516835173,4827,Login POST,200,OK,Thread Group 1-68,text,true,47961,70,70,2218
1430516835207,4961,Login POST,200,OK,Thread Group 1-70,text,true,47869,70,70,2192
1430516835225,5166,Login POST,200,OK,Thread Group 1-1,text,true,47862,70,70,2188
1430516835274,5201,Login POST,200,OK,Thread Group 1-63,text,true,47934,70,70,2154
1430516837514,2979,Login Page,200,OK,Thread Group 1-36,text,true,2375,70,70,2979
1430516837534,2993,Login Page,200,OK,Thread Group 1-45,text,true,2375,70,70,2993
1430516835303,5405,Login POST,200,OK,Thread Group 1-7,text,true,47883,70,70,2126
1430516835308,5423,Login POST,200,OK,Thread Group 1-67,text,true,47887,70,70,2134
1430516835308,5589,Login POST,200,OK,Thread Group 1-4,text,true,47954,70,70,2138
1430516835601,5573,Login POST,200,OK,Thread Group 1-66,text,true,47798,70,70,1920
1430516835624,5579,Login POST,200,OK,Thread Group 1-5,text,true,47913,70,70,1930
1430516837617,3601,Login Page,200,OK,Thread Group 1-47,text,true,2375,70,70,3601
1430516837699,3549,Login Page,200,OK,Thread Group 1-40,text,true,2375,70,70,3549
1430516835878,5538,Login POST,200,OK,Thread Group 1-3,text,true,47906,70,70,1717
1430516835920,5522,Login POST,200,OK,Thread Group 1-8,text,true,47853,70,70,1692
1430516837718,3737,Load random friend,200,OK,Thread Group 1-55,text,true,1841,70,70,3737
1430516835946,5646,Login POST,200,OK,Thread Group 1-9,text,true,47798,70,70,1668
1430516837771,3849,Login Page,200,OK,Thread Group 1-38,text,true,2375,70,70,3849
1430516835896,6014,Login POST,200,OK,Thread Group 1-6,text,true,47844,70,70,1764
1430516836089,5840,Login POST,200,OK,Thread Group 1-12,text,true,47890,70,70,1618
1430516836139,5988,Login POST,200,OK,Thread Group 1-13,text,true,47900,70,70,1586
1430516836153,5998,Login POST,200,OK,Thread Group 1-11,text,true,47885,70,70,1593
1430516837908,4266,Login Page,200,OK,Thread Group 1-46,text,true,2375,70,70,4266
1430516837934,4274,Load random friend,200,OK,Thread Group 1-50,text,true,1826,70,70,4274
1430516836243,6075,Login POST,200,OK,Thread Group 1-10,text,true,47802,70,70,1556
1430516836171,6393,Login POST,200,OK,Thread Group 1-2,text,true,47832,70,70,1613
1430516836288,6329,Login POST,200,OK,Thread Group 1-20,text,true,47821,70,70,1614
1430516836334,6420,Login POST,200,OK,Thread Group 1-16,text,true,47960,70,70,1592
1430516836304,6575,Login POST,200,OK,Thread Group 1-14,text,true,47920,70,70,1632
1430516836395,6562,Login POST,200,OK,Thread Group 1-17,text,true,47814,70,70,1558
1430516838029,4951,Login Page,200,OK,Thread Group 1-35,text,true,2375,70,70,4951
1430516838068,4938,Login Page,200,OK,Thread Group 1-44,text,true,2375,70,70,4938
1430516838134,4910,Login Page,200,OK,Thread Group 1-48,text,true,2375,70,70,4910
1430516836436,6853,Login POST,200,OK,Thread Group 1-19,text,true,48025,70,70,1538
1430516838174,5137,Login Page,200,OK,Thread Group 1-49,text,true,2375,70,70,5137
1430516836421,6925,Login POST,200,OK,Thread Group 1-21,text,true,47937,70,70,1541
1430516838249,5119,Load random friend,200,OK,Thread Group 1-58,text,true,1836,70,70,5119
1430516838337,5077,Login Page,200,OK,Thread Group 1-53,text,true,2375,70,70,5077
1430516836487,7021,Login POST,200,OK,Thread Group 1-18,text,true,47805,70,70,1491
1430516838532,5003,Load random friend,200,OK,Thread Group 1-62,text,true,1836,70,70,5003
1430516838562,5001,Load random friend,200,OK,Thread Group 1-52,text,true,1822,70,70,5001
1430516838584,5014,Login Page,200,OK,Thread Group 1-51,text,true,2375,70,70,5014
1430516836512,7217,Login POST,200,OK,Thread Group 1-15,text,true,47873,70,70,1482
1430516838717,5084,Load random friend,200,OK,Thread Group 1-60,text,true,1831,70,70,5084
1430516838928,4928,Load random friend,200,OK,Thread Group 1-54,text,true,1825,70,70,4928
1430516839063,4885,Load random friend,200,OK,Thread Group 1-61,text,true,1816,70,70,4885
1430516836974,6995,Login POST,200,OK,Thread Group 1-23,text,true,47838,70,70,1167
1430516839237,4742,Load random friend,200,OK,Thread Group 1-57,text,true,1830,70,70,4742
1430516839264,4754,Load random friend,200,OK,Thread Group 1-59,text,true,1825,70,70,4753
1430516839390,4676,Load random friend,200,OK,Thread Group 1-56,text,true,1832,70,70,4676
1430516839684,4420,Load random friend,200,OK,Thread Group 1-69,text,true,1839,70,70,4420
1430516839755,4402,Load random friend,200,OK,Thread Group 1-65,text,true,1830,70,70,4402
1430516839985,4192,Load random friend,200,OK,Thread Group 1-64,text,true,1828,70,70,4192
1430516840011,4217,Load random friend,200,OK,Thread Group 1-68,text,true,1829,70,70,4217
1430516840180,4091,Load random friend,200,OK,Thread Group 1-70,text,true,1837,70,70,4091
1430516840401,3926,Load random friend,200,OK,Thread Group 1-1,text,true,1827,70,70,3925
1430516837127,7227,Login POST,200,OK,Thread Group 1-24,text,true,47835,70,70,1145
1430516837252,7161,Login POST,200,OK,Thread Group 1-25,text,true,47955,70,70,1102
1430516840486,3977,Load random friend,200,OK,Thread Group 1-63,text,true,1841,70,70,3977
1430516837319,7392,Login POST,200,OK,Thread Group 1-22,text,true,47798,70,70,1396
1430516840718,4061,Load random friend,200,OK,Thread Group 1-7,text,true,1831,70,70,4061
1430516837388,7551,Login POST,200,OK,Thread Group 1-32,text,true,47902,70,70,1876
1430516840743,4236,Load random friend,200,OK,Thread Group 1-67,text,true,1834,70,70,4236
1430516837485,7711,Login POST,200,OK,Thread Group 1-30,text,true,47901,70,70,2985
1430516837446,7776,Login POST,200,OK,Thread Group 1-34,text,true,47781,70,70,3002
1430516840908,4330,Load random friend,200,OK,Thread Group 1-4,text,true,1824,70,70,4330
1430516841185,4083,Load random friend,200,OK,Thread Group 1-66,text,true,1838,70,70,4083
1430516841214,4067,Load random friend,200,OK,Thread Group 1-5,text,true,1824,70,70,4067
1430516841452,3924,Load random friend,200,OK,Thread Group 1-8,text,true,1834,70,70,3924
1430516841427,3953,Load random friend,200,OK,Thread Group 1-3,text,true,1820,70,70,3953
1430516837551,7839,Login POST,200,OK,Thread Group 1-28,text,true,47832,70,70,2977
1430516841476,3943,Login Page,200,OK,Thread Group 1-55,text,true,2375,70,70,3942
1430516841603,3841,Load random friend,200,OK,Thread Group 1-9,text,true,1834,70,70,3841
1430516841921,3537,Load random friend,200,OK,Thread Group 1-6,text,true,1829,70,70,3536
1430516841940,3535,Load random friend,200,OK,Thread Group 1-12,text,true,1831,70,70,3534
1430516842163,3349,Load random friend,200,OK,Thread Group 1-11,text,true,1835,70,70,3348
1430516842138,3377,Load random friend,200,OK,Thread Group 1-13,text,true,1845,70,70,3377
1430516842329,3238,Load random friend,200,OK,Thread Group 1-10,text,true,1835,70,70,3237
